Model#,#EM,Model,ALGAE/WATER,BARE SOIL,PICKLEWEED,SHALLOW WATER,UPLANDS,WATER,ALGAE/WATER_lib#,BARE SOIL_lib#,PICKLEWEED_lib#,SHALLOW WATER_lib#,UPLANDS_lib#,WATER_lib#,#pixels,%pixels
11859,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X195_Y52,ShallowWater_X200_Y59,,Water_X210_Y122,,6,28,36,,49,0,0
11860,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X195_Y52,ShallowWater_X200_Y60,,Water_X174_Y193,,6,28,37,,46,0,0
11861,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X195_Y52,ShallowWater_X200_Y60,,Water_X198_Y103,,6,28,37,,47,0,0
11862,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X195_Y52,ShallowWater_X200_Y60,,Water_X199_Y103,,6,28,37,,48,0,0
11863,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X195_Y52,ShallowWater_X200_Y60,,Water_X210_Y122,,6,28,37,,49,0,0
11864,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X195_Y52,ShallowWater_X202_Y211,,Water_X174_Y193,,6,28,38,,46,0,0
11865,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X195_Y52,ShallowWater_X202_Y211,,Water_X198_Y103,,6,28,38,,47,0,0
11866,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X195_Y52,ShallowWater_X202_Y211,,Water_X199_Y103,,6,28,38,,48,0,0
11867,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X195_Y52,ShallowWater_X202_Y211,,Water_X210_Y122,,6,28,38,,49,0,0
11868,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X195_Y52,ShallowWater_X203_Y211,,Water_X174_Y193,,6,28,39,,46,0,0
11869,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X195_Y52,ShallowWater_X203_Y211,,Water_X198_Y103,,6,28,39,,47,0,0
11870,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X195_Y52,ShallowWater_X203_Y211,,Water_X199_Y103,,6,28,39,,48,0,0
11871,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X195_Y52,ShallowWater_X203_Y211,,Water_X210_Y122,,6,28,39,,49,0,0
11872,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X198_Y50,ShallowWater_X137_Y49,,Water_X174_Y193,,6,29,34,,46,0,0
11873,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X198_Y50,ShallowWater_X137_Y49,,Water_X198_Y103,,6,29,34,,47,0,0
11874,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X198_Y50,ShallowWater_X137_Y49,,Water_X199_Y103,,6,29,34,,48,0,0
11875,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X198_Y50,ShallowWater_X137_Y49,,Water_X210_Y122,,6,29,34,,49,0,0
11876,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X198_Y50,ShallowWater_X198_Y199,,Water_X174_Y193,,6,29,35,,46,0,0
11877,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X198_Y50,ShallowWater_X198_Y199,,Water_X198_Y103,,6,29,35,,47,0,0
11878,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X198_Y50,ShallowWater_X198_Y199,,Water_X199_Y103,,6,29,35,,48,0,0
11879,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X198_Y50,ShallowWater_X198_Y199,,Water_X210_Y122,,6,29,35,,49,0,0
11880,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X198_Y50,ShallowWater_X200_Y59,,Water_X174_Y193,,6,29,36,,46,0,0
11881,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X198_Y50,ShallowWater_X200_Y59,,Water_X198_Y103,,6,29,36,,47,0,0
11882,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X198_Y50,ShallowWater_X200_Y59,,Water_X199_Y103,,6,29,36,,48,0,0
11883,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X198_Y50,ShallowWater_X200_Y59,,Water_X210_Y122,,6,29,36,,49,0,0
11884,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X198_Y50,ShallowWater_X200_Y60,,Water_X174_Y193,,6,29,37,,46,0,0
11885,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X198_Y50,ShallowWater_X200_Y60,,Water_X198_Y103,,6,29,37,,47,0,0
11886,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X198_Y50,ShallowWater_X200_Y60,,Water_X199_Y103,,6,29,37,,48,0,0
11887,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X198_Y50,ShallowWater_X200_Y60,,Water_X210_Y122,,6,29,37,,49,0,0
11888,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X198_Y50,ShallowWater_X202_Y211,,Water_X174_Y193,,6,29,38,,46,0,0
11889,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X198_Y50,ShallowWater_X202_Y211,,Water_X198_Y103,,6,29,38,,47,0,0
11890,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X198_Y50,ShallowWater_X202_Y211,,Water_X199_Y103,,6,29,38,,48,0,0
11891,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X198_Y50,ShallowWater_X202_Y211,,Water_X210_Y122,,6,29,38,,49,0,0
11892,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X198_Y50,ShallowWater_X203_Y211,,Water_X174_Y193,,6,29,39,,46,0,0
11893,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X198_Y50,ShallowWater_X203_Y211,,Water_X198_Y103,,6,29,39,,47,0,0
11894,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X198_Y50,ShallowWater_X203_Y211,,Water_X199_Y103,,6,29,39,,48,0,0
11895,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X198_Y50,ShallowWater_X203_Y211,,Water_X210_Y122,,6,29,39,,49,0,0
11896,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X200_Y50,ShallowWater_X137_Y49,,Water_X174_Y193,,6,30,34,,46,0,0
11897,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X200_Y50,ShallowWater_X137_Y49,,Water_X198_Y103,,6,30,34,,47,0,0
11898,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X200_Y50,ShallowWater_X137_Y49,,Water_X199_Y103,,6,30,34,,48,0,0
11899,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X200_Y50,ShallowWater_X137_Y49,,Water_X210_Y122,,6,30,34,,49,0,0
11900,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X200_Y50,ShallowWater_X198_Y199,,Water_X174_Y193,,6,30,35,,46,0,0
11901,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X200_Y50,ShallowWater_X198_Y199,,Water_X198_Y103,,6,30,35,,47,0,0
11902,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X200_Y50,ShallowWater_X198_Y199,,Water_X199_Y103,,6,30,35,,48,0,0
11903,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X200_Y50,ShallowWater_X198_Y199,,Water_X210_Y122,,6,30,35,,49,0,0
11904,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X200_Y50,ShallowWater_X200_Y59,,Water_X174_Y193,,6,30,36,,46,0,0
11905,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X200_Y50,ShallowWater_X200_Y59,,Water_X198_Y103,,6,30,36,,47,0,0
11906,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X200_Y50,ShallowWater_X200_Y59,,Water_X199_Y103,,6,30,36,,48,0,0
11907,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X200_Y50,ShallowWater_X200_Y59,,Water_X210_Y122,,6,30,36,,49,0,0
11908,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X200_Y50,ShallowWater_X200_Y60,,Water_X174_Y193,,6,30,37,,46,0,0
11909,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X200_Y50,ShallowWater_X200_Y60,,Water_X198_Y103,,6,30,37,,47,0,0
11910,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X200_Y50,ShallowWater_X200_Y60,,Water_X199_Y103,,6,30,37,,48,0,0
11911,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X200_Y50,ShallowWater_X200_Y60,,Water_X210_Y122,,6,30,37,,49,0,0
11912,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X200_Y50,ShallowWater_X202_Y211,,Water_X174_Y193,,6,30,38,,46,0,0
11913,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X200_Y50,ShallowWater_X202_Y211,,Water_X198_Y103,,6,30,38,,47,0,0
11914,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X200_Y50,ShallowWater_X202_Y211,,Water_X199_Y103,,6,30,38,,48,0,0
11915,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X200_Y50,ShallowWater_X202_Y211,,Water_X210_Y122,,6,30,38,,49,0,0
11916,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X200_Y50,ShallowWater_X203_Y211,,Water_X174_Y193,,6,30,39,,46,0,0
11917,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X200_Y50,ShallowWater_X203_Y211,,Water_X198_Y103,,6,30,39,,47,0,0
11918,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X200_Y50,ShallowWater_X203_Y211,,Water_X199_Y103,,6,30,39,,48,0,0
11919,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X200_Y50,ShallowWater_X203_Y211,,Water_X210_Y122,,6,30,39,,49,0,0
11920,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X201_Y50,ShallowWater_X137_Y49,,Water_X174_Y193,,6,31,34,,46,0,0
11921,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X201_Y50,ShallowWater_X137_Y49,,Water_X198_Y103,,6,31,34,,47,0,0
11922,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X201_Y50,ShallowWater_X137_Y49,,Water_X199_Y103,,6,31,34,,48,0,0
11923,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X201_Y50,ShallowWater_X137_Y49,,Water_X210_Y122,,6,31,34,,49,0,0
11924,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X201_Y50,ShallowWater_X198_Y199,,Water_X174_Y193,,6,31,35,,46,0,0
11925,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X201_Y50,ShallowWater_X198_Y199,,Water_X198_Y103,,6,31,35,,47,0,0
11926,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X201_Y50,ShallowWater_X198_Y199,,Water_X199_Y103,,6,31,35,,48,0,0
11927,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X201_Y50,ShallowWater_X198_Y199,,Water_X210_Y122,,6,31,35,,49,0,0
11928,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X201_Y50,ShallowWater_X200_Y59,,Water_X174_Y193,,6,31,36,,46,0,0
11929,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X201_Y50,ShallowWater_X200_Y59,,Water_X198_Y103,,6,31,36,,47,0,0
11930,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X201_Y50,ShallowWater_X200_Y59,,Water_X199_Y103,,6,31,36,,48,0,0
11931,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X201_Y50,ShallowWater_X200_Y59,,Water_X210_Y122,,6,31,36,,49,0,0
11932,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X201_Y50,ShallowWater_X200_Y60,,Water_X174_Y193,,6,31,37,,46,0,0
11933,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X201_Y50,ShallowWater_X200_Y60,,Water_X198_Y103,,6,31,37,,47,0,0
11934,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X201_Y50,ShallowWater_X200_Y60,,Water_X199_Y103,,6,31,37,,48,0,0
11935,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X201_Y50,ShallowWater_X200_Y60,,Water_X210_Y122,,6,31,37,,49,0,0
11936,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X201_Y50,ShallowWater_X202_Y211,,Water_X174_Y193,,6,31,38,,46,0,0
11937,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X201_Y50,ShallowWater_X202_Y211,,Water_X198_Y103,,6,31,38,,47,0,0
11938,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X201_Y50,ShallowWater_X202_Y211,,Water_X199_Y103,,6,31,38,,48,0,0
11939,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X201_Y50,ShallowWater_X202_Y211,,Water_X210_Y122,,6,31,38,,49,0,0
11940,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X201_Y50,ShallowWater_X203_Y211,,Water_X174_Y193,,6,31,39,,46,0,0
11941,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X201_Y50,ShallowWater_X203_Y211,,Water_X198_Y103,,6,31,39,,47,0,0
11942,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X201_Y50,ShallowWater_X203_Y211,,Water_X199_Y103,,6,31,39,,48,0,0
11943,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X201_Y50,ShallowWater_X203_Y211,,Water_X210_Y122,,6,31,39,,49,0,0
11944,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y162,ShallowWater_X137_Y49,,Water_X174_Y193,,6,32,34,,46,0,0
11945,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y162,ShallowWater_X137_Y49,,Water_X198_Y103,,6,32,34,,47,0,0
11946,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y162,ShallowWater_X137_Y49,,Water_X199_Y103,,6,32,34,,48,0,0
11947,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y162,ShallowWater_X137_Y49,,Water_X210_Y122,,6,32,34,,49,0,0
11948,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y162,ShallowWater_X198_Y199,,Water_X174_Y193,,6,32,35,,46,0,0
11949,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y162,ShallowWater_X198_Y199,,Water_X198_Y103,,6,32,35,,47,0,0
11950,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y162,ShallowWater_X198_Y199,,Water_X199_Y103,,6,32,35,,48,0,0
11951,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y162,ShallowWater_X198_Y199,,Water_X210_Y122,,6,32,35,,49,0,0
11952,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y162,ShallowWater_X200_Y59,,Water_X174_Y193,,6,32,36,,46,0,0
11953,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y162,ShallowWater_X200_Y59,,Water_X198_Y103,,6,32,36,,47,0,0
11954,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y162,ShallowWater_X200_Y59,,Water_X199_Y103,,6,32,36,,48,0,0
11955,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y162,ShallowWater_X200_Y59,,Water_X210_Y122,,6,32,36,,49,0,0
11956,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y162,ShallowWater_X200_Y60,,Water_X174_Y193,,6,32,37,,46,0,0
11957,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y162,ShallowWater_X200_Y60,,Water_X198_Y103,,6,32,37,,47,0,0
11958,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y162,ShallowWater_X200_Y60,,Water_X199_Y103,,6,32,37,,48,0,0
11959,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y162,ShallowWater_X200_Y60,,Water_X210_Y122,,6,32,37,,49,0,0
11960,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y162,ShallowWater_X202_Y211,,Water_X174_Y193,,6,32,38,,46,0,0
11961,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y162,ShallowWater_X202_Y211,,Water_X198_Y103,,6,32,38,,47,0,0
11962,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y162,ShallowWater_X202_Y211,,Water_X199_Y103,,6,32,38,,48,0,0
11963,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y162,ShallowWater_X202_Y211,,Water_X210_Y122,,6,32,38,,49,0,0
11964,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y162,ShallowWater_X203_Y211,,Water_X174_Y193,,6,32,39,,46,0,0
11965,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y162,ShallowWater_X203_Y211,,Water_X198_Y103,,6,32,39,,47,0,0
11966,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y162,ShallowWater_X203_Y211,,Water_X199_Y103,,6,32,39,,48,0,0
11967,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y162,ShallowWater_X203_Y211,,Water_X210_Y122,,6,32,39,,49,0,0
11968,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y163,ShallowWater_X137_Y49,,Water_X174_Y193,,6,33,34,,46,0,0
11969,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y163,ShallowWater_X137_Y49,,Water_X198_Y103,,6,33,34,,47,0,0
11970,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y163,ShallowWater_X137_Y49,,Water_X199_Y103,,6,33,34,,48,0,0
11971,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y163,ShallowWater_X137_Y49,,Water_X210_Y122,,6,33,34,,49,0,0
11972,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y163,ShallowWater_X198_Y199,,Water_X174_Y193,,6,33,35,,46,0,0
11973,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y163,ShallowWater_X198_Y199,,Water_X198_Y103,,6,33,35,,47,0,0
11974,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y163,ShallowWater_X198_Y199,,Water_X199_Y103,,6,33,35,,48,0,0
11975,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y163,ShallowWater_X198_Y199,,Water_X210_Y122,,6,33,35,,49,0,0
11976,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y163,ShallowWater_X200_Y59,,Water_X174_Y193,,6,33,36,,46,0,0
11977,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y163,ShallowWater_X200_Y59,,Water_X198_Y103,,6,33,36,,47,0,0
11978,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y163,ShallowWater_X200_Y59,,Water_X199_Y103,,6,33,36,,48,0,0
11979,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y163,ShallowWater_X200_Y59,,Water_X210_Y122,,6,33,36,,49,0,0
11980,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y163,ShallowWater_X200_Y60,,Water_X174_Y193,,6,33,37,,46,0,0
11981,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y163,ShallowWater_X200_Y60,,Water_X198_Y103,,6,33,37,,47,0,0
11982,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y163,ShallowWater_X200_Y60,,Water_X199_Y103,,6,33,37,,48,0,0
11983,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y163,ShallowWater_X200_Y60,,Water_X210_Y122,,6,33,37,,49,0,0
11984,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y163,ShallowWater_X202_Y211,,Water_X174_Y193,,6,33,38,,46,0,0
11985,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y163,ShallowWater_X202_Y211,,Water_X198_Y103,,6,33,38,,47,0,0
11986,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y163,ShallowWater_X202_Y211,,Water_X199_Y103,,6,33,38,,48,0,0
11987,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y163,ShallowWater_X202_Y211,,Water_X210_Y122,,6,33,38,,49,0,0
11988,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y163,ShallowWater_X203_Y211,,Water_X174_Y193,,6,33,39,,46,0,0
11989,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y163,ShallowWater_X203_Y211,,Water_X198_Y103,,6,33,39,,47,0,0
11990,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y163,ShallowWater_X203_Y211,,Water_X199_Y103,,6,33,39,,48,0,0
11991,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X179_Y153,Pickleweed_X217_Y163,ShallowWater_X203_Y211,,Water_X210_Y122,,6,33,39,,49,0,0
11992,4,BARE SOIL-PICKLEWEED-SHALLOW WATER-WATER,,BareSoil_X203_Y140,220302b.20m.asd                 No-OAR,ShallowWater_X137_Y49,,Water_X174_Y193,,7,21,34,,46,0,0
