Model#,#EM,Model,ALGAE/WATER,BARE SOIL,PICKLEWEED,SHALLOW WATER,UPLANDS,WATER,ALGAE/WATER_lib#,BARE SOIL_lib#,PICKLEWEED_lib#,SHALLOW WATER_lib#,UPLANDS_lib#,WATER_lib#,#pixels,%pixels
2371,4,ALGAE/WATER-BARE SOIL-PICKLEWEED-WATER,Algae/Water_X172_Y224,BareSoil_X203_Y140,220302b.24m.asd                 No-OAR,,,Water_X174_Y193,3,6,21,,,39,0,0
2372,4,ALGAE/WATER-BARE SOIL-PICKLEWEED-WATER,Algae/Water_X172_Y224,BareSoil_X203_Y140,220302b.20m.asd                 No-OAR,,,Water_X199_Y103,3,6,22,,,36,0,0
2373,4,ALGAE/WATER-BARE SOIL-PICKLEWEED-WATER,Algae/Water_X172_Y224,BareSoil_X203_Y140,220302b.20m.asd                 No-OAR,,,Water_X210_Y122,3,6,22,,,37,0,0
2374,4,ALGAE/WATER-BARE SOIL-PICKLEWEED-WATER,Algae/Water_X172_Y224,BareSoil_X203_Y140,220302b.20m.asd                 No-OAR,,,Water_X198_Y103,3,6,22,,,38,0,0
2375,4,ALGAE/WATER-BARE SOIL-PICKLEWEED-WATER,Algae/Water_X172_Y224,BareSoil_X203_Y140,220302b.20m.asd                 No-OAR,,,Water_X174_Y193,3,6,22,,,39,0,0
2376,4,ALGAE/WATER-BARE SOIL-PICKLEWEED-WATER,Algae/Water_X172_Y224,BareSoil_X203_Y140,Pickleweed_X177_Y93,,,Water_X199_Y103,3,6,23,,,36,0,0
2377,4,ALGAE/WATER-BARE SOIL-PICKLEWEED-WATER,Algae/Water_X172_Y224,BareSoil_X203_Y140,Pickleweed_X177_Y93,,,Water_X210_Y122,3,6,23,,,37,0,0
2378,4,ALGAE/WATER-BARE SOIL-PICKLEWEED-WATER,Algae/Water_X172_Y224,BareSoil_X203_Y140,Pickleweed_X177_Y93,,,Water_X198_Y103,3,6,23,,,38,0,0
2379,4,ALGAE/WATER-BARE SOIL-PICKLEWEED-WATER,Algae/Water_X172_Y224,BareSoil_X203_Y140,Pickleweed_X177_Y93,,,Water_X174_Y193,3,6,23,,,39,0,0
2380,4,ALGAE/WATER-BARE SOIL-PICKLEWEED-WATER,Algae/Water_X172_Y224,BareSoil_X203_Y140,Pickleweed_X201_Y50,,,Water_X199_Y103,3,6,24,,,36,0,0
2381,4,ALGAE/WATER-BARE SOIL-PICKLEWEED-WATER,Algae/Water_X172_Y224,BareSoil_X203_Y140,Pickleweed_X201_Y50,,,Water_X210_Y122,3,6,24,,,37,0,0
2382,4,ALGAE/WATER-BARE SOIL-PICKLEWEED-WATER,Algae/Water_X172_Y224,BareSoil_X203_Y140,Pickleweed_X201_Y50,,,Water_X198_Y103,3,6,24,,,38,0,0
2383,4,ALGAE/WATER-BARE SOIL-PICKLEWEED-WATER,Algae/Water_X172_Y224,BareSoil_X203_Y140,Pickleweed_X201_Y50,,,Water_X174_Y193,3,6,24,,,39,0,0
2384,4,ALGAE/WATER-BARE SOIL-PICKLEWEED-WATER,Algae/Water_X172_Y224,BareSoil_X203_Y140,220302b.26m.asd                 No-OAR,,,Water_X199_Y103,3,6,25,,,36,0,0
2385,4,ALGAE/WATER-BARE SOIL-PICKLEWEED-WATER,Algae/Water_X172_Y224,BareSoil_X203_Y140,220302b.26m.asd                 No-OAR,,,Water_X210_Y122,3,6,25,,,37,0,0
2386,4,ALGAE/WATER-BARE SOIL-PICKLEWEED-WATER,Algae/Water_X172_Y224,BareSoil_X203_Y140,220302b.26m.asd                 No-OAR,,,Water_X198_Y103,3,6,25,,,38,0,0
2387,4,ALGAE/WATER-BARE SOIL-PICKLEWEED-WATER,Algae/Water_X172_Y224,BareSoil_X203_Y140,220302b.26m.asd                 No-OAR,,,Water_X174_Y193,3,6,25,,,39,0,0
2388,4,ALGAE/WATER-BARE SOIL-PICKLEWEED-WATER,Algae/Water_X172_Y224,BareSoil_X178_Y153,220302b.24m.asd                 No-OAR,,,Water_X199_Y103,3,7,21,,,36,0,0
2389,4,ALGAE/WATER-BARE SOIL-PICKLEWEED-WATER,Algae/Water_X172_Y224,BareSoil_X178_Y153,220302b.24m.asd                 No-OAR,,,Water_X210_Y122,3,7,21,,,37,0,0
2390,4,ALGAE/WATER-BARE SOIL-PICKLEWEED-WATER,Algae/Water_X172_Y224,BareSoil_X178_Y153,220302b.24m.asd                 No-OAR,,,Water_X198_Y103,3,7,21,,,38,0,0
2391,4,ALGAE/WATER-BARE SOIL-PICKLEWEED-WATER,Algae/Water_X172_Y224,BareSoil_X178_Y153,220302b.24m.asd                 No-OAR,,,Water_X174_Y193,3,7,21,,,39,0,0
2392,4,ALGAE/WATER-BARE SOIL-PICKLEWEED-WATER,Algae/Water_X172_Y224,BareSoil_X178_Y153,220302b.20m.asd                 No-OAR,,,Water_X199_Y103,3,7,22,,,36,0,0
2393,4,ALGAE/WATER-BARE SOIL-PICKLEWEED-WATER,Algae/Water_X172_Y224,BareSoil_X178_Y153,220302b.20m.asd                 No-OAR,,,Water_X210_Y122,3,7,22,,,37,0,0
2394,4,ALGAE/WATER-BARE SOIL-PICKLEWEED-WATER,Algae/Water_X172_Y224,BareSoil_X178_Y153,220302b.20m.asd                 No-OAR,,,Water_X198_Y103,3,7,22,,,38,0,0
2395,4,ALGAE/WATER-BARE SOIL-PICKLEWEED-WATER,Algae/Water_X172_Y224,BareSoil_X178_Y153,220302b.20m.asd                 No-OAR,,,Water_X174_Y193,3,7,22,,,39,0,0
2396,4,ALGAE/WATER-BARE SOIL-PICKLEWEED-WATER,Algae/Water_X172_Y224,BareSoil_X178_Y153,Pickleweed_X177_Y93,,,Water_X199_Y103,3,7,23,,,36,0,0
2397,4,ALGAE/WATER-BARE SOIL-PICKLEWEED-WATER,Algae/Water_X172_Y224,BareSoil_X178_Y153,Pickleweed_X177_Y93,,,Water_X210_Y122,3,7,23,,,37,0,0
2398,4,ALGAE/WATER-BARE SOIL-PICKLEWEED-WATER,Algae/Water_X172_Y224,BareSoil_X178_Y153,Pickleweed_X177_Y93,,,Water_X198_Y103,3,7,23,,,38,0,0
2399,4,ALGAE/WATER-BARE SOIL-PICKLEWEED-WATER,Algae/Water_X172_Y224,BareSoil_X178_Y153,Pickleweed_X177_Y93,,,Water_X174_Y193,3,7,23,,,39,0,0
2400,4,ALGAE/WATER-BARE SOIL-PICKLEWEED-WATER,Algae/Water_X172_Y224,BareSoil_X178_Y153,Pickleweed_X201_Y50,,,Water_X199_Y103,3,7,24,,,36,0,0
2401,4,ALGAE/WATER-BARE SOIL-PICKLEWEED-WATER,Algae/Water_X172_Y224,BareSoil_X178_Y153,Pickleweed_X201_Y50,,,Water_X210_Y122,3,7,24,,,37,0,0
2402,4,ALGAE/WATER-BARE SOIL-PICKLEWEED-WATER,Algae/Water_X172_Y224,BareSoil_X178_Y153,Pickleweed_X201_Y50,,,Water_X198_Y103,3,7,24,,,38,0,0
2403,4,ALGAE/WATER-BARE SOIL-PICKLEWEED-WATER,Algae/Water_X172_Y224,BareSoil_X178_Y153,Pickleweed_X201_Y50,,,Water_X174_Y193,3,7,24,,,39,0,0
2404,4,ALGAE/WATER-BARE SOIL-PICKLEWEED-WATER,Algae/Water_X172_Y224,BareSoil_X178_Y153,220302b.26m.asd                 No-OAR,,,Water_X199_Y103,3,7,25,,,36,0,0
2405,4,ALGAE/WATER-BARE SOIL-PICKLEWEED-WATER,Algae/Water_X172_Y224,BareSoil_X178_Y153,220302b.26m.asd                 No-OAR,,,Water_X210_Y122,3,7,25,,,37,0,0
2406,4,ALGAE/WATER-BARE SOIL-PICKLEWEED-WATER,Algae/Water_X172_Y224,BareSoil_X178_Y153,220302b.26m.asd                 No-OAR,,,Water_X198_Y103,3,7,25,,,38,0,0
2407,4,ALGAE/WATER-BARE SOIL-PICKLEWEED-WATER,Algae/Water_X172_Y224,BareSoil_X178_Y153,220302b.26m.asd                 No-OAR,,,Water_X174_Y193,3,7,25,,,39,0,0
2408,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X177_Y217,BareSoil_X179_Y153,,ShallowWater_X203_Y211,Uplands_X143_Y104,,0,4,,26,33,,0,0
2409,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X177_Y217,BareSoil_X179_Y153,,ShallowWater_X203_Y211,Uplands_X232_Y23,,0,4,,26,34,,0,0
2410,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X177_Y217,BareSoil_X179_Y153,,ShallowWater_X203_Y211,Uplands_X233_Y22,,0,4,,26,35,,0,0
2411,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X177_Y217,BareSoil_X179_Y153,,ShallowWater_X202_Y211,Uplands_X143_Y104,,0,4,,27,33,,0,0
2412,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X177_Y217,BareSoil_X179_Y153,,ShallowWater_X202_Y211,Uplands_X232_Y23,,0,4,,27,34,,0,0
2413,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X177_Y217,BareSoil_X179_Y153,,ShallowWater_X202_Y211,Uplands_X233_Y22,,0,4,,27,35,,0,0
2414,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X177_Y217,BareSoil_X179_Y153,,ShallowWater_X200_Y59,Uplands_X143_Y104,,0,4,,28,33,,0,0
2415,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X177_Y217,BareSoil_X179_Y153,,ShallowWater_X200_Y59,Uplands_X232_Y23,,0,4,,28,34,,0,0
2416,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X177_Y217,BareSoil_X179_Y153,,ShallowWater_X200_Y59,Uplands_X233_Y22,,0,4,,28,35,,0,0
2417,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X177_Y217,BareSoil_X179_Y153,,ShallowWater_X200_Y60,Uplands_X143_Y104,,0,4,,29,33,,0,0
2418,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X177_Y217,BareSoil_X179_Y153,,ShallowWater_X200_Y60,Uplands_X232_Y23,,0,4,,29,34,,0,0
2419,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X177_Y217,BareSoil_X179_Y153,,ShallowWater_X200_Y60,Uplands_X233_Y22,,0,4,,29,35,,0,0
2420,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X177_Y217,BareSoil_X178_Y152,,ShallowWater_X203_Y211,Uplands_X143_Y104,,0,5,,26,33,,0,0
2421,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X177_Y217,BareSoil_X178_Y152,,ShallowWater_X203_Y211,Uplands_X232_Y23,,0,5,,26,34,,0,0
2422,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X177_Y217,BareSoil_X178_Y152,,ShallowWater_X203_Y211,Uplands_X233_Y22,,0,5,,26,35,,0,0
2423,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X177_Y217,BareSoil_X178_Y152,,ShallowWater_X202_Y211,Uplands_X143_Y104,,0,5,,27,33,,0,0
2424,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X177_Y217,BareSoil_X178_Y152,,ShallowWater_X202_Y211,Uplands_X232_Y23,,0,5,,27,34,,0,0
2425,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X177_Y217,BareSoil_X178_Y152,,ShallowWater_X202_Y211,Uplands_X233_Y22,,0,5,,27,35,,0,0
2426,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X177_Y217,BareSoil_X178_Y152,,ShallowWater_X200_Y59,Uplands_X143_Y104,,0,5,,28,33,,0,0
2427,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X177_Y217,BareSoil_X178_Y152,,ShallowWater_X200_Y59,Uplands_X232_Y23,,0,5,,28,34,,0,0
2428,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X177_Y217,BareSoil_X178_Y152,,ShallowWater_X200_Y59,Uplands_X233_Y22,,0,5,,28,35,,0,0
2429,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X177_Y217,BareSoil_X178_Y152,,ShallowWater_X200_Y60,Uplands_X143_Y104,,0,5,,29,33,,0,0
2430,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X177_Y217,BareSoil_X178_Y152,,ShallowWater_X200_Y60,Uplands_X232_Y23,,0,5,,29,34,,0,0
2431,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X177_Y217,BareSoil_X178_Y152,,ShallowWater_X200_Y60,Uplands_X233_Y22,,0,5,,29,35,,0,0
2432,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X177_Y217,BareSoil_X203_Y140,,ShallowWater_X203_Y211,Uplands_X143_Y104,,0,6,,26,33,,0,0
2433,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X177_Y217,BareSoil_X203_Y140,,ShallowWater_X203_Y211,Uplands_X232_Y23,,0,6,,26,34,,0,0
2434,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X177_Y217,BareSoil_X203_Y140,,ShallowWater_X203_Y211,Uplands_X233_Y22,,0,6,,26,35,,0,0
2435,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X177_Y217,BareSoil_X203_Y140,,ShallowWater_X202_Y211,Uplands_X143_Y104,,0,6,,27,33,,0,0
2436,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X177_Y217,BareSoil_X203_Y140,,ShallowWater_X202_Y211,Uplands_X232_Y23,,0,6,,27,34,,0,0
2437,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X177_Y217,BareSoil_X203_Y140,,ShallowWater_X202_Y211,Uplands_X233_Y22,,0,6,,27,35,,0,0
2438,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X177_Y217,BareSoil_X203_Y140,,ShallowWater_X200_Y59,Uplands_X143_Y104,,0,6,,28,33,,0,0
2439,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X177_Y217,BareSoil_X203_Y140,,ShallowWater_X200_Y59,Uplands_X232_Y23,,0,6,,28,34,,0,0
2440,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X177_Y217,BareSoil_X203_Y140,,ShallowWater_X200_Y59,Uplands_X233_Y22,,0,6,,28,35,,0,0
2441,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X177_Y217,BareSoil_X203_Y140,,ShallowWater_X200_Y60,Uplands_X143_Y104,,0,6,,29,33,,0,0
2442,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X177_Y217,BareSoil_X203_Y140,,ShallowWater_X200_Y60,Uplands_X232_Y23,,0,6,,29,34,,0,0
2443,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X177_Y217,BareSoil_X203_Y140,,ShallowWater_X200_Y60,Uplands_X233_Y22,,0,6,,29,35,,0,0
2444,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X177_Y217,BareSoil_X178_Y153,,ShallowWater_X203_Y211,Uplands_X143_Y104,,0,7,,26,33,,0,0
2445,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X177_Y217,BareSoil_X178_Y153,,ShallowWater_X203_Y211,Uplands_X232_Y23,,0,7,,26,34,,0,0
2446,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X177_Y217,BareSoil_X178_Y153,,ShallowWater_X203_Y211,Uplands_X233_Y22,,0,7,,26,35,,0,0
2447,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X177_Y217,BareSoil_X178_Y153,,ShallowWater_X202_Y211,Uplands_X143_Y104,,0,7,,27,33,,0,0
2448,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X177_Y217,BareSoil_X178_Y153,,ShallowWater_X202_Y211,Uplands_X232_Y23,,0,7,,27,34,,0,0
2449,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X177_Y217,BareSoil_X178_Y153,,ShallowWater_X202_Y211,Uplands_X233_Y22,,0,7,,27,35,,0,0
2450,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X177_Y217,BareSoil_X178_Y153,,ShallowWater_X200_Y59,Uplands_X143_Y104,,0,7,,28,33,,0,0
2451,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X177_Y217,BareSoil_X178_Y153,,ShallowWater_X200_Y59,Uplands_X232_Y23,,0,7,,28,34,,0,0
2452,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X177_Y217,BareSoil_X178_Y153,,ShallowWater_X200_Y59,Uplands_X233_Y22,,0,7,,28,35,,0,0
2453,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X177_Y217,BareSoil_X178_Y153,,ShallowWater_X200_Y60,Uplands_X143_Y104,,0,7,,29,33,,0,0
2454,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X177_Y217,BareSoil_X178_Y153,,ShallowWater_X200_Y60,Uplands_X232_Y23,,0,7,,29,34,,0,0
2455,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X177_Y217,BareSoil_X178_Y153,,ShallowWater_X200_Y60,Uplands_X233_Y22,,0,7,,29,35,,0,0
2456,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,BareSoil_X179_Y153,,ShallowWater_X203_Y211,Uplands_X143_Y104,,1,4,,26,33,,0,0
2457,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,BareSoil_X179_Y153,,ShallowWater_X203_Y211,Uplands_X232_Y23,,1,4,,26,34,,0,0
2458,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,BareSoil_X179_Y153,,ShallowWater_X203_Y211,Uplands_X233_Y22,,1,4,,26,35,,0,0
2459,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,BareSoil_X179_Y153,,ShallowWater_X202_Y211,Uplands_X143_Y104,,1,4,,27,33,,0,0
2460,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,BareSoil_X179_Y153,,ShallowWater_X202_Y211,Uplands_X232_Y23,,1,4,,27,34,,0,0
2461,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,BareSoil_X179_Y153,,ShallowWater_X202_Y211,Uplands_X233_Y22,,1,4,,27,35,,0,0
2462,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,BareSoil_X179_Y153,,ShallowWater_X200_Y59,Uplands_X143_Y104,,1,4,,28,33,,0,0
2463,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,BareSoil_X179_Y153,,ShallowWater_X200_Y59,Uplands_X232_Y23,,1,4,,28,34,,0,0
2464,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,BareSoil_X179_Y153,,ShallowWater_X200_Y59,Uplands_X233_Y22,,1,4,,28,35,,0,0
2465,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,BareSoil_X179_Y153,,ShallowWater_X200_Y60,Uplands_X143_Y104,,1,4,,29,33,,0,0
2466,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,BareSoil_X179_Y153,,ShallowWater_X200_Y60,Uplands_X232_Y23,,1,4,,29,34,,0,0
2467,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,BareSoil_X179_Y153,,ShallowWater_X200_Y60,Uplands_X233_Y22,,1,4,,29,35,,0,0
2468,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,BareSoil_X178_Y152,,ShallowWater_X203_Y211,Uplands_X143_Y104,,1,5,,26,33,,0,0
2469,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,BareSoil_X178_Y152,,ShallowWater_X203_Y211,Uplands_X232_Y23,,1,5,,26,34,,0,0
2470,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,BareSoil_X178_Y152,,ShallowWater_X203_Y211,Uplands_X233_Y22,,1,5,,26,35,,0,0
2471,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,BareSoil_X178_Y152,,ShallowWater_X202_Y211,Uplands_X143_Y104,,1,5,,27,33,,0,0
2472,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,BareSoil_X178_Y152,,ShallowWater_X202_Y211,Uplands_X232_Y23,,1,5,,27,34,,0,0
2473,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,BareSoil_X178_Y152,,ShallowWater_X202_Y211,Uplands_X233_Y22,,1,5,,27,35,,0,0
2474,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,BareSoil_X178_Y152,,ShallowWater_X200_Y59,Uplands_X143_Y104,,1,5,,28,33,,0,0
2475,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,BareSoil_X178_Y152,,ShallowWater_X200_Y59,Uplands_X232_Y23,,1,5,,28,34,,0,0
2476,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,BareSoil_X178_Y152,,ShallowWater_X200_Y59,Uplands_X233_Y22,,1,5,,28,35,,0,0
2477,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,BareSoil_X178_Y152,,ShallowWater_X200_Y60,Uplands_X143_Y104,,1,5,,29,33,,0,0
2478,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,BareSoil_X178_Y152,,ShallowWater_X200_Y60,Uplands_X232_Y23,,1,5,,29,34,,0,0
2479,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,BareSoil_X178_Y152,,ShallowWater_X200_Y60,Uplands_X233_Y22,,1,5,,29,35,,0,0
2480,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,BareSoil_X203_Y140,,ShallowWater_X203_Y211,Uplands_X143_Y104,,1,6,,26,33,,0,0
2481,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,BareSoil_X203_Y140,,ShallowWater_X203_Y211,Uplands_X232_Y23,,1,6,,26,34,,0,0
2482,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,BareSoil_X203_Y140,,ShallowWater_X203_Y211,Uplands_X233_Y22,,1,6,,26,35,,0,0
2483,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,BareSoil_X203_Y140,,ShallowWater_X202_Y211,Uplands_X143_Y104,,1,6,,27,33,,0,0
2484,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,BareSoil_X203_Y140,,ShallowWater_X202_Y211,Uplands_X232_Y23,,1,6,,27,34,,0,0
2485,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,BareSoil_X203_Y140,,ShallowWater_X202_Y211,Uplands_X233_Y22,,1,6,,27,35,,0,0
2486,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,BareSoil_X203_Y140,,ShallowWater_X200_Y59,Uplands_X143_Y104,,1,6,,28,33,,0,0
2487,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,BareSoil_X203_Y140,,ShallowWater_X200_Y59,Uplands_X232_Y23,,1,6,,28,34,,0,0
2488,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,BareSoil_X203_Y140,,ShallowWater_X200_Y59,Uplands_X233_Y22,,1,6,,28,35,,0,0
2489,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,BareSoil_X203_Y140,,ShallowWater_X200_Y60,Uplands_X143_Y104,,1,6,,29,33,,0,0
2490,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,BareSoil_X203_Y140,,ShallowWater_X200_Y60,Uplands_X232_Y23,,1,6,,29,34,,0,0
2491,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,BareSoil_X203_Y140,,ShallowWater_X200_Y60,Uplands_X233_Y22,,1,6,,29,35,,0,0
2492,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,BareSoil_X178_Y153,,ShallowWater_X203_Y211,Uplands_X143_Y104,,1,7,,26,33,,0,0
2493,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,BareSoil_X178_Y153,,ShallowWater_X203_Y211,Uplands_X232_Y23,,1,7,,26,34,,0,0
2494,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,BareSoil_X178_Y153,,ShallowWater_X203_Y211,Uplands_X233_Y22,,1,7,,26,35,,0,0
2495,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,BareSoil_X178_Y153,,ShallowWater_X202_Y211,Uplands_X143_Y104,,1,7,,27,33,,0,0
2496,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,BareSoil_X178_Y153,,ShallowWater_X202_Y211,Uplands_X232_Y23,,1,7,,27,34,,0,0
2497,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,BareSoil_X178_Y153,,ShallowWater_X202_Y211,Uplands_X233_Y22,,1,7,,27,35,,0,0
2498,4,ALGAE/WATER-BARE SOIL-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,BareSoil_X178_Y153,,ShallowWater_X200_Y59,Uplands_X143_Y104,,1,7,,28,33,,0,0
